icsd_ids,formula,material_id,nelements,nsites
53024,Hf1Mn1Si1,mp-20192,3,12
53035,Hf1P1Ru1,mp-15963,3,9
53039,Hf3Sb1,mp-15964,2,16
53040,Hf1Si1,mp-1042,2,8
53041,Hf3Si2,mp-2105,2,10
53047,Nb6Co16Si7,mp-541938,3,29
53056,Np1Co2Si2,mp-21130,3,5
53060,Co1P1Se1,mp-10368,3,24
53073,Sm1Co2Si2,mp-15968,3,5
53084,U1Co2Si2,mp-21429,3,5
53086,V1Co2Si1,mp-20586,3,4
53089,Yb1Co2Si2,mp-5326,3,5
53093,Li1In1S2,mp-1188392,3,16
53098,In1Mo3Se3,mp-20152,3,14
53100,In1Te3Mo3,mp-22061,3,14
53101,Nd3In1N1,mp-623448,3,5
53102,Nb1In1Se2,mp-20279,3,4
53108,Cr4Fe1Cu1S8,mp-6685,4,14
53124,Cr2Ga1N1,mp-10371,3,8
53125,Cr3Ga1N1,mp-3000,3,5
53132,Cr3Ir1N1,mp-505628,3,5
184204,Eu1Ge3Pd1,mp-1068422,3,5
53141,Cr3Pd1N1,mp-10373,3,5
53142,Cr3Pt1N1,mp-10374,3,5
53143,Cr3Rh1N1,mp-21244,3,5
53145,Cr3Sn1N1,mp-10376,3,5
184236,Tb11In6Si4,mp-1204608,3,42
184237,Dy11In6Si4,mp-1205037,3,42
184238,Ho11In6Si4,mp-1199978,3,42
184239,Er11In6Si4,mp-1200148,3,42
184240,Y11In6Si4,mp-1202129,3,42
184242,Tb11In6Ge4,mp-1204441,3,42
184243,Ho11In6Ge4,mp-1201298,3,42
184244,Er11In6Ge4,mp-1197179,3,42
184245,Y11In6Ge4,mp-1200167,3,42
184254,Co1Ge1,mp-21237,2,8
184255,Co5Ge7,mp-22732,2,12
184260,Gd5Ge4,mp-1198083,2,36
53189,Nb1Cr1P1,mp-20144,3,12
53191,Nb4Cr1Se8,mp-17865,3,26
53197,Cr3Si1Ni2,mp-505629,3,24
53198,Cr6Si7Ni16,mp-541940,3,29
184273,Gd3Co4Ge13,mp-1202982,3,40
53210,Cr1Sb1,mp-1641,2,4
184283,Li6Y1B3O9,mp-14704,4,76
53219,Ta2Cr4Si5,mp-505630,3,22
53235,Cs1H1,mp-632319,2,2
53237,Cs1K2Sb1,mp-581024,3,4
53242,Cs2Zn3S4,mp-505633,3,18
53244,Cs2Te3,mp-505634,2,10
53253,Eu1Cu1P1,mp-21373,3,6
53259,Fe1Cu1Pt2,mp-3702,3,4
53267,Ba2Na1Nb5O15,mp-15983,4,46
53269,Hf3Cu4Ge2,mp-10379,3,9
53270,Ho1Cu2Ge2,mp-4539,3,5
53277,Np1Cu2Ge2,mp-20307,3,5
53283,Ti1Cu1Ge1,mp-1102042,3,12
53286,Zr3Cu4Ge2,mp-15985,3,9
53287,Hf1Cu2P2,mp-15986,3,5
184360,Ca5Zn3,mp-2786,2,16
184359,Ca3Zn1,mp-30485,2,8
184362,Ca1Zn2,mp-1725,2,6
53288,Hf3Cu4Si2,mp-15987,3,9
184364,Ca1Zn11,mp-18567,2,24
184361,Ca1Zn1,mp-30483,2,4
184363,Ca1Cu5,mp-1882,2,6
184365,Ca1Zn13,mp-672227,2,28
53295,In9Cu4Se16,mp-21827,3,58
53298,K2Cu1Sb1,mp-10381,3,8
184375,Fe1N1,mp-1008929,2,2
53304,Mg2Cu3Si1,mp-10746,3,12
53306,Mn3Cu1N1,mp-1070242,3,5
53312,Mn1Cu2Sb1,mp-16320,3,4
184388,U1Co1Ge1,mp-20671,3,12
53320,Cu1Ni2Sb1,mp-30069,3,4
184392,U1Co1Ge1,mp-20671,3,12
184394,U1Ge1Ir1,mp-20226,3,12
53323,Sr1Cu1P1,mp-16321,3,6
184397,V1P1O4,mp-18835,3,24
184400,Ce1Ni9Ge4,mp-1193206,3,28
184406,La1Ni9Ge4,mp-1194233,3,28
53339,Sr1Cu1Sb1,mp-10749,3,6
53340,U3Cu2Sb3,mp-30070,3,16
53363,Dy1Ge2Pd2,mp-22180,3,5
53364,Dy1Ge2Pt2,mp-20137,3,5
53365,Dy1H2,mp-24151,2,3
53373,Dy1P1Pt1,mp-16326,3,3
53374,Dy1Sb1Pt1,mp-16327,3,3
184446,Al1Cr1Fe2,mp-16495,3,4
53377,Dy1S1,mp-2470,2,2
53378,Dy1S2,mp-16328,2,6
53380,Dy1Se1,mp-814,2,2
53390,Er2Fe3Si5,mp-680269,3,40
184466,Zn1Sn1P2,mp-4175,3,8
53395,Er1Si2Ir2,mp-3907,3,5
53397,Er1Mn2Si2,mp-4729,3,5
184474,Zn1Cu2Sn1Se4,mp-16564,4,8
184479,U2Fe3Si5,mp-1105639,3,20
53408,Er1Si2Pd2,mp-3218,3,5
53409,Er1Sb1Pt1,mp-16329,3,3
53410,Er1Si1Rh1,mp-22114,3,12
53412,Er1Si2Rh3,mp-569601,3,6
184498,Er11Al2Ge8,mp-1198518,3,42
184500,Ti1S1,mp-557762,2,6
53430,Eu2H6Ru1,mp-634945,3,9
53437,Eu1O1,mp-21394,2,2
53438,Eu1P1,mp-20300,2,2
184513,As8S9,mp-31070,2,34
53446,Eu1Si1,mp-21279,2,4
53466,Hf1Fe6Ge6,mp-19725,3,13
184543,Y1P1O4,mp-5132,3,12
184545,Dy1P1O4,mp-5767,3,12
184546,Ho1P1O4,mp-4104,3,12
184548,Tm1P1O4,mp-5884,3,12
184549,La1P1O4,mp-1019898,3,12
184551,Pr1P1O4,mp-1102008,3,12
184552,Nd1P1O4,mp-1103387,3,12
184553,Sm1P1O4,mp-1102486,3,12
53482,Yb1Fe2Ge2,mp-20510,3,5
53480,U1Fe2Ge2,mp-20602,3,5
53483,Zr2Fe3Ge1,mp-21040,3,12
184554,Gd1P1O4,mp-1103324,3,12
184562,Na1As1F6,mp-1079088,3,8
184567,Al1Bi1,mp-1018132,2,2
184569,Bi1B1,mp-1006880,2,2
184571,B1Sb1,mp-997618,2,2
184574,Tl1As1,mp-1007770,2,2
184575,Tl1N1,mp-1007778,2,2
184576,Tl1P1,mp-1007776,2,2
184577,Tl1Sb1,mp-1002219,2,2
53506,Fe3Pd1N1,mp-16334,3,5
53505,Fe1Ni1N1,mp-629397,3,3
53511,Nb4Fe1Si1,mp-22312,3,12
184596,Cu1C32N8F16,mp-1198330,4,57
53525,Fe1Si1Ru2,mp-3464,3,4
184602,Li1V1P1O5,mp-26091,4,32
184603,Fe1C3S1O3,mp-636215,4,32
184604,Fe3C9S2O9,mp-652326,4,46
53533,Ti3Fe1S6,mp-16335,3,20
184605,Mn2C7S2O7,mp-630859,4,72
53534,Ti4Fe1S8,mp-30075,3,13
53535,Fe1Sb1,mp-2619,2,4
53540,Sc1Fe1Si2,mp-30076,3,48
53544,Tl1Fe2Se2,mp-3021,3,5
53548,Tb1Fe2Si2,mp-5399,3,5
53549,Tb2Fe3Si5,mp-22468,3,40
53552,U1Fe2Si2,mp-20924,3,5
53555,V1Fe2Si1,mp-4595,3,4
53557,Yb1Fe2Si2,mp-2866,3,5
53558,Zr2Fe3Si1,mp-16336,3,12
184630,Ba2Mn1Ge2O7,mp-1192147,4,48
184644,Gd1Co12B6,mp-645286,3,19
53575,Ga2Hg1Te4,mp-16337,3,7
53579,K2Ga1Sb2,mp-30077,3,40
184660,Re1C2,mp-1019051,2,6
53591,C3S8,mp-30078,2,22
184676,Si1Sn1,mp-1009813,2,2
53609,Gd1Mn2Ge2,mp-20837,3,5
184694,Mn2Bi1O5,mp-504697,3,32
53622,Gd1P1,mp-510401,2,2
53623,Gd1P1Pt1,mp-16340,3,3
53624,Gd1Sb1Pt1,mp-568926,3,3
184695,Mg1Ti2O4,mp-1194382,3,28
53626,Gd1Si2Rh2,mp-21240,3,5
53627,Gd1Si2Rh3,mp-622508,3,6
184714,Mg1Te1Mo1O6,mp-1210722,4,18
184715,Ba3B6O11F2,mp-1195844,4,44
53646,Li2Hg1Ge1,mp-16341,3,4
53650,Li1In1Ge1,mp-16343,3,3
53656,Ge7Ir3,mp-505780,2,20
53660,U1Ge2Ir2,mp-21046,3,5
53662,La1Ge2Pd2,mp-21033,3,5
53673,Li1Ni2Ge1,mp-16349,3,4
53674,Li2Ge1Pd1,mp-30080,3,4
184750,Ba1Ca1P2O7,mp-1019543,4,88
53680,Mg6Ni16Ge7,mp-21725,3,29
184755,Yb3Ge13Pt4,mp-1200714,3,80
184757,Ba1Y1Mn2O5,mp-1182186,4,18
184770,Li1Ni1P1O4,mp-22417,4,28
53705,Mn1Ge1Pd2,mp-505781,3,4
53706,Mn1Ge1Rh2,mp-4664,3,4
53707,Sr1Mn1Ge1,mp-20189,3,6
53716,Zr1Mn1Ge1,mp-20059,3,12
53717,Ge1Mo3,mp-494,2,8
53726,Nd3Ge5,mp-2015,2,16
53728,Nd1Ni2Ge2,mp-4302,3,5
53733,Nd1Ge2Pt2,mp-21070,3,5
53743,Ni2Ge1,mp-17383,2,12
53749,Ni19Ge12,mp-30082,2,31
184824,Ca5P3Cl1O12,mp-554236,4,42
184828,Ca5Cr3Cl1O12,mp-1196512,4,42
184830,Sr5P3Br1O12,mp-23141,4,42
184836,Sr5Cr3O12F1,mp-1197942,4,42
184842,Ba5Mn3O12F1,mp-1204197,4,42
184844,Ba5Mn3Cl1O12,mp-560883,4,42
184846,P3Pb5I1O12,mp-1195929,4,42
184848,V3Pb5O12F1,mp-1197244,4,42
184888,Na2Zn1P2O7,mp-6491,4,48
184896,C11N4,mp-1104073,2,15
184901,K2Ti6O13,mp-8065,3,21
184906,Ba2V1Mo1O6,mp-1079477,4,20
184908,Ba2Cr1Mo1O6,mp-1079901,4,20
184909,Ba2Fe1Mo1O6,mp-1289745,4,20
184909,Ba2Fe1Mo1O6,mp-18995,4,10
184910,Ba2Co1Mo1O6,mp-18967,4,20
184917,Li1La1P4O12,mp-560866,4,36
53857,Sc3Ni4Ge4,mp-22490,3,11
184931,Gd3Ga5O12,mp-2921,3,80
53861,Ta1Ni1Ge1,mp-22636,3,12
184934,Tb3Ga5O12,mp-5965,3,80
53863,Tm1Ni1Ge1,mp-21157,3,12
53862,Ti1Ni1Ge1,mp-16356,3,12
53865,Zn1Ni2Ge1,mp-16358,3,4
184947,Mn2Ge1,mp-1008920,2,3
184949,Mn2Cu1Ge1,mp-1065918,3,4
184950,Mn2Cu1Sb1,mp-999566,3,4
53881,Tb1Ge2Pd2,mp-5351,3,5
53884,Th1Ge2Pd2,mp-4147,3,5
184958,Fe3B1,mp-1080698,2,8
53886,Yb1Ge2Pd2,mp-3296,3,5
184960,Fe3N1,mp-1804,2,8
53889,U1Ge2Pt2,mp-19805,3,5
53888,Th1Ge2Pt2,mp-21889,3,5
53892,Tb1Ge1Rh1,mp-22816,3,12
184967,Sr1Al12O19,mp-6995,3,64
184968,U1Fe3B2,mp-10065,3,6
53895,Th1Ge2Rh2,mp-3011,3,5
184970,Ho1Al1Cu1,mp-1078489,3,9
184971,Er1Al1Cu1,mp-1078592,3,9
53900,Y3Ge13Ru4,mp-704462,3,40
53901,Tl1Ge1S2,mp-3075,3,32
184982,Pr2Si5Pt3,mp-1106159,3,20
184990,Na1N1,mp-1009221,2,2
184991,K1N1,mp-1058689,2,2
184992,Ti2Co1Ge1,mp-999067,3,4
53923,Sr2Ge1,mp-2576,2,12
53967,Tl1Bi1,mp-30083,2,2
185040,K2Al2B2O7,mp-560217,4,39
54002,Li3P11H51N17,mp-722502,4,164
54004,Zn9As6O28,mp-1195850,3,43
185079,V1Co1Sn1,mp-1018119,3,3
54008,Si1Ni2P1,mp-510422,3,32
185081,Al1As1,mp-2172,2,2
54011,Ni8Ge2B3,mp-22703,3,26
54015,K10Mg1Mo7O27,mp-555868,4,90
54016,K10Mn1Mo7O27,mp-554698,4,90
185088,Mn1Co2Ge1,mp-19850,3,4
185091,La1Ni2P2,mp-8250,3,5
185092,La1Ni2Ge2,mp-19979,3,5
54021,Li8Bi2Mo7O28,mp-559185,4,90
54020,K4Mn1Mo4O15,mp-555534,4,48
54023,Rb2Cu2Mo3O12,mp-652224,4,76
54027,Si1Cl2O1,mp-23563,3,24
54028,Si1Cl2O1,mp-23079,3,16
185105,La2In1Ni2,mp-1106017,3,20
185106,Sc1Cd1Ni4,mp-1077397,3,6
185107,Ce1Cd1Ni4,mp-12006,3,6
185108,Pr1Cd1Ni4,mp-1077088,3,6
185109,Nd1Cd1Ni4,mp-1077379,3,6
185110,Sm1Cd1Ni4,mp-1072586,3,6
185111,Tb1Cd1Ni4,mp-1077082,3,6
185112,Dy1Cd1Ni4,mp-1071811,3,6
54041,Lu1Ni1B1C1,mp-6188,4,8
185114,Er1Cd1Ni4,mp-1072598,3,6
185113,Ho1Cd1Ni4,mp-1077332,3,6
54044,Ce5Cu19P12,mp-21684,3,36
185115,Tm1Cd1Ni4,mp-1072553,3,6
185116,Yb1Cd1Ni4,mp-1077738,3,6
185117,Si2Ni6B1,mp-4720,3,9
185118,Ni6Ge2B1,mp-1078540,3,9
185119,Zr2Ti1Al1,mp-1064892,3,4
54054,P1W6O20,mp-652282,3,108
54055,Ag7P1Se6,mp-8594,3,56
54058,Sr5Nb5O17,mp-505228,3,54
54072,Nb4Te17I4,mp-651961,3,50
54075,O1Cr1Se2Ce1,mp-19375,4,10
54081,Eu2Si3Ni8,mp-1202253,3,52
54085,Tb1P5O14,mp-30537,3,80
54086,Zn1I2O6,mp-23360,3,18
54089,U3O10,mp-1202033,2,52
54092,Cs2U1P2O9,mp-561356,4,56
54093,Cs1Cr1P2O7,mp-562965,4,44
54095,Rb1Tm1P4O12,mp-541168,4,72
54096,Cs1Er1P4O12,mp-561712,4,72
54098,Rb1Ta1P2O8,mp-554412,4,12
185172,In1Se1,mp-20485,2,8
54101,Cs2Cu5Se4,mp-28467,3,22
54102,K2Ag4Se3,mp-573891,3,18
54104,Sc1B2C1,mp-8597,3,32
54106,Er5Si3C1,mp-652550,3,162
54107,Sc2Cr4Si5,mp-17334,3,22
54129,Cu1O2,mp-601195,2,6
54136,Cr1In1Br3,mp-28532,3,20
54137,Zr1In2Br6,mp-610738,3,18
54138,Ca1In1Br3,mp-28534,3,10
54140,Mn1P1Se3,mp-8695,3,10
54141,Fe1P1Se3,mp-2928,3,10
54143,Re5H4C20O20,mp-723248,4,196
54144,Re1H1C4O4,mp-722571,4,200
54155,Ca2Se3O8,mp-28535,3,26
54156,Ba1Se1O3,mp-6989,3,10
54157,Ba1Se2O5,mp-28536,3,32
54159,As2S3N2F12,mp-541204,4,38
54168,K3Na1Se2O8,mp-8696,4,14
54174,Er1B2,mp-1774,2,3
54195,Na1Yb1Ge1O4,mp-542295,4,28
54196,Na1Lu1Ge1O4,mp-6712,4,28
185267,Pr2Cu1O4,mp-4181,3,7
54198,Na1Tm1Ge1O4,mp-18629,4,28
54199,Na1Er1Ge1O4,mp-17487,4,28
54197,Na1Tb1Ge1O4,mp-16927,4,28
185280,Ti1Al1Cu2,mp-4771,3,4
185282,Zr1Al1Cu2,mp-3736,3,4
185283,Hf1Al1Cu2,mp-10887,3,4
185292,Rb1La1Nb2O7,mp-553965,4,22
185293,Rb2La1Nb2O7,mp-1191145,4,24
54244,Na1Li2Sb1,mp-5077,3,4
54246,Li1Tm1Sn1,mp-18189,3,24
54248,La1P1Pd1,mp-4336,3,6
185320,Rb1La1S2,mp-9361,3,4
54250,La1Si2Pt1,mp-4283,3,8
54254,Mg2Rh1,mp-12693,2,3
54261,K1Na4Sn1Sb3,mp-6758,4,36
54262,K2Mo3Se18,mp-542749,3,46
185335,Y2Si1P4O15,mp-1020615,4,44
185339,Er15Si9C1,mp-1196963,3,50
54272,Y1Mg1Pd1,mp-12696,3,9
54273,Sc1Mn6Sn6,mp-12697,3,13
54275,Tb1Mn1Si1,mp-20822,3,6
185351,Si1P2,mp-21065,2,12
185352,Tc1C5O5,mp-680571,3,44
54285,Nd1P1Pd1,mp-3570,3,6
185362,K2Mg2Si2O7,mp-1019779,4,13
54291,Nd1Tl1S2,mp-3664,3,4
54290,Nd2Si3Rh1,mp-864665,3,24
54295,Pr1Zn1Ni1,mp-12703,3,9
54307,Zr2Np1,mp-12707,2,3
54308,Np1Si3,mp-20425,2,4
54309,Tb2Si5Os3,mp-542754,3,40
185383,Mn1In1O3,mp-1193141,3,30
54315,Y1Pd1Pb1,mp-1205369,3,9
54316,Pt1Pb2,mp-21318,2,6
54319,Sr1Zn1Pb1,mp-1019280,3,6
185392,Cd1Hg1S1Br1,mp-1188137,4,16
54328,Tm1Sb1Pd1,mp-1018118,3,3
54330,Tb1Sn1Pd1,mp-21401,3,12
54340,Sb1Pt7,mp-1030,2,8
54343,Mn1Sb1Rh1,mp-568891,3,3
185418,Mn1V1O3,mp-1106224,3,20
54348,Sc2Ni2Sn1,mp-3363,3,10
54354,Y1Sn6Ru4,mp-639910,3,11
54356,Sr1Zn1Sn1,mp-1019279,3,6
54365,Li1Tl1Pd2,mp-12716,3,4
54383,U3Sn13Rh4,mp-12717,3,40
54392,Li1Pr1Sn1,mp-12718,3,3
54393,Li1Nd1Sn1,mp-12719,3,3
185468,K2Cd1Sn1Se4,mp-1079645,4,8
54403,Nb3Au2,mp-2123,2,5
185482,Pd1O1,mp-1336,2,4
185498,Y1Sb1,mp-215,2,2
185514,Fe4O5,mp-1188678,2,18
54470,La1Al1,mp-12684,2,8
54473,Tm10In20Co9,mp-637436,3,78
54480,Pr2In1Pd2,mp-21870,3,10
54481,Nd2In1Pd2,mp-21450,3,10
54482,Sm2In1Pd2,mp-20404,3,10
54484,Tb2In1Pd2,mp-21052,3,10
54486,Ho2In1Pd2,mp-7241,3,10
54487,Er2In1Pd2,mp-12689,3,10
54488,Tm2In1Pd2,mp-21205,3,10
54490,Lu2In1Pd2,mp-12691,3,10
54492,Ho3Ge5,mp-542748,2,16
54497,Pr6Fe13Ag1,mp-3868,3,40
54503,Pr6Fe13Au1,mp-4585,3,40
185578,Sn1H6Cl4O3,mp-705479,4,56
54507,Rb2Sb1Au1S4,mp-556894,4,32
185583,La1Fe4Cu3O12,mp-1105546,4,20
185585,Sc1Cr1O3,mp-18961,3,20
185586,Cr1In1O3,mp-756147,3,20
54517,Np1Ni1Sn1,mp-600232,3,12
54520,Ca1Mg2Ni9,mp-12695,3,12
54521,Ca1Mg2Ni9,mp-12695,3,12
185605,Dy1H3O3,mp-24074,3,14
54541,U1Cu5Sn1,mp-542750,3,28
54546,Zr1In1Ni2,mp-20744,3,4
54547,Ca3Au4,mp-12699,2,14
185624,In1Ni2,mp-21092,2,6
54553,Ce1In2Pt2,mp-602328,3,20
185626,In3Ni2,mp-21385,2,5
185630,Hf1Pd1,mp-1002106,2,2
185632,Hf1Ir1,mp-1002122,2,2
185635,Ti1Ru3,mp-998947,2,4
54566,Hf6Co1Bi2,mp-31383,3,9
185638,Ti1Os3,mp-980203,2,4
185640,Ti1Pt3,mp-12107,2,4
185641,Zr1Ru3,mp-1017544,2,4
185644,Zr1Os3,mp-1017542,2,4
185647,Hf1Ru3,mp-1007657,2,4
185650,Hf1Os3,mp-1007693,2,4
54578,Ce4Co2Sn5,mp-542752,3,11
185653,Ca1Ge1,mp-2360,2,4
185654,Ca3Ge4,mp-1204241,2,42
54586,Tb1Ga1Pd1,mp-12704,3,12
185659,Ti2Al1Fe1,mp-999069,3,4
54588,Dy1Ga1Pd1,mp-22129,3,12
185660,Ti2Ga1Fe1,mp-999059,3,4
54590,Ho1Ga1Pd1,mp-31386,3,12
185662,Ti2Al1Co1,mp-1064228,3,4
185661,Ti2In1Fe1,mp-1018070,3,4
54592,Er1Ga1Pd1,mp-31387,3,12
54594,Hf1In1Cu2,mp-600125,3,4
185667,Ti2In1Ni1,mp-999076,3,4
54596,Ti1In1Ni2,mp-22463,3,4
185664,Ti2In1Co1,mp-999046,3,4
185670,Ba1B4O7,mp-27692,3,96
185666,Ti2Ga1Ni1,mp-999053,3,4
54595,Hf1In1Ni2,mp-640024,3,4
185669,H2S1O5,mp-1197484,3,64
185672,B4Pb1O7,mp-9747,3,24
54614,Y12Ni6Pb1,mp-600480,3,19
54616,Gd1Mg1Ga1,mp-574004,3,9
54617,Gd1Mg1In1,mp-1101056,3,9
54618,Ca7Sn6,mp-31394,2,52
54619,Ca36Sn23,mp-568774,2,118
185703,Li1Al1Ge2O6,mp-1020030,4,40
54642,U11Ni16,mp-567950,2,54
54648,Dy1Ni1Sn2,mp-580525,3,48
710041,Sm1B1S3,mp-972448,3,20
710042,Tb1B1S3,mp-867286,3,20
710044,Yb2Sn2Au3,mp-1103928,3,14
54684,Nd4Ga2O9,mp-559770,3,60
710052,Tl2Ag3P3O12,mp-1204480,4,40
710063,K2Cd3Se4,mp-1198419,3,36
710066,Yb1Si3,mp-1189414,2,16
710068,Ho1Si3,mp-1188513,2,16
710073,Yb3Sn5,mp-1190232,2,16
710074,Rb1Cr1P2O7,mp-1196895,4,44
710075,Ca1Ga2Ni1,mp-1080561,3,8
710077,Ba3P6N8O6,mp-1019524,4,23
54725,Ba2Ir3O9,mp-510508,3,28
185801,Cu6Bi1Se6,mp-1199896,3,52
185808,Hg1Pt2Se3,mp-1102023,3,12
185810,Cs1Si2B1O6,mp-1019719,4,80
185823,Na1Eu1Ge1O4,mp-1019727,4,28
185830,Lu1V1O3,mp-755583,3,20
185831,La1V1O3,mp-19350,3,20
185833,Pr1V1O3,mp-1209329,3,20
185834,Nd1V1O3,mp-541129,3,20
185839,Tm1V1O3,mp-755258,3,20
185840,Yb1V1O3,mp-703673,3,20
54771,Sm2Ge1Rh3,mp-31402,3,6
185847,Ba2Zn1W1O6,mp-548615,4,10
54779,Mg5Si6,mp-568306,2,11
54781,Mg4Al1Si6,mp-31405,3,11
185854,Ti1Cu1Si1As1,mp-1080455,4,8
185855,Zr1Cu1Si1As1,mp-9929,4,8
185856,Hf1Cu1Si1As1,mp-1079332,4,8
185857,Ti1Cu1Ge1As1,mp-1078472,4,8
185858,Zr1Cu1Ge1As1,mp-1078698,4,8
54787,Ni23B6,mp-20962,2,29
54786,Fe23B6,mp-542758,2,29
185859,Hf1Cu1Ge1As1,mp-1080723,4,8
54799,K1Sm2Sb3Se8,mp-567322,4,56
185872,Tb3Ni1Ge2,mp-1191273,3,24
185874,Tb5Ge3,mp-2610,2,16
185875,Ti2Al1V1,mp-999068,3,4
185876,Ti2Al1Cr1,mp-999096,3,4
185877,Ti2Mn1Al1,mp-999052,3,4
185881,Ti2Al1Cu1,mp-999079,3,4
185882,Ti2Al1Zn1,mp-999072,3,4
185889,Ba2Nb1V1O6,mp-1078969,4,40
54831,V2Cu5H4O12,mp-556753,4,23
185903,Re1Bi3O8,mp-28287,3,96
185913,Mg1Mo1N2,mp-864954,3,8
54853,Ba5In4Bi5,mp-31407,3,28
54854,Al4B6O15,mp-31408,3,25
185930,Na1Pt3O4,mp-20285,3,16
185936,Fe1Co2Ge1,mp-22300,3,4
185945,Sb2Te3,mp-1201,2,5
185958,La3Al1C1,mp-10600,3,5
185959,La3Al1N1,mp-4505,3,5
185960,Ce3Al1N1,mp-10881,3,5
185961,Ce3Al1C1,mp-10036,3,5
185962,Pr3Al1C1,mp-10039,3,5
185965,Gd1In1Au2,mp-1065288,3,4
185966,Ti1Al1Co2,mp-5407,3,4
185969,Ti1Co2Si1,mp-3657,3,4
185970,Bi1Cl1O1,mp-22939,3,6
185971,Bi1Br1O1,mp-23072,3,6
185972,Bi1I1O1,mp-22987,3,6
54901,K1Ge2Se4,mp-639900,3,56
185974,C3N2,mp-1105655,2,20
185999,Cr1Fe2Sn1,mp-1008226,3,4
54928,Zr1Mn6Sn6,mp-768613,3,13
186002,Cr3Ge1,mp-20685,2,8
54930,Hf1Mn6Sn6,mp-753669,3,13
186004,V3Ge1,mp-1221,2,8
186003,V3Si1,mp-2567,2,8
54940,La6Ge11,mp-647589,2,68
54947,Gd1Mn2Si2,mp-20448,3,5
54948,Tb1In1Au1,mp-22718,3,9
54951,Dy1In1Au1,mp-22177,3,9
54953,Ho1In1Au1,mp-3630,3,9
186027,Sr2Cu1W1O6,mp-510294,4,10
54964,Th1Al8Cr4,mp-31411,3,13
186038,Sr2Cu1Mo1O6,mp-1079351,4,10
186048,Y1Fe4Si2,mp-1104575,3,14
54978,Ca1Au1,mp-12723,2,4
54980,Sr1Zn1,mp-12724,2,8
186056,Ti1In1Fe2,mp-998965,3,4
186057,Ti1Fe2Ge1,mp-866375,3,4
186059,Ti1Fe2As1,mp-999002,3,4
186060,Ti1Fe2Sb1,mp-998970,3,4
186061,Mn1Fe2Si1,mp-5529,3,4
186065,Mn1Fe2Ge1,mp-1018071,3,4
54994,Ca1Ga4,mp-2461,2,5
186066,Cs1Au1I3,mp-28453,3,10
54997,Pr1Sn1Au1,mp-31412,3,6
54999,Tb1Sn1Au1,mp-31413,3,6
55000,Dy1Sn1Au1,mp-31414,3,6
186073,U1H4O6,mp-1200600,3,44
186074,Yb11Al1Sb9,mp-1196426,3,42
186072,Zr1Tl2S3,mp-1102830,3,12
55001,Ho1Sn1Au1,mp-568814,3,6
55003,Cs2Na1Ga1F6,mp-6163,4,20
186071,Hf1Tl2Se3,mp-1102545,3,12
186106,Yb14Al1Sb11,mp-1196138,3,104
55052,Ba3Lu1Ir2O9,mp-556674,4,30
55062,Na1Cu5C6,mp-510328,3,48
55063,Li1Br1N1,mp-1103060,3,12
55065,K1Bi1,mp-31104,2,32
55066,Rb1Bi1,mp-31105,2,32
55067,Cs1Bi1,mp-1205121,2,32
55068,K1Bi2,mp-23279,2,6
55071,Cu1H16I2O16,mp-707285,4,70
55074,Ag1As1O3,mp-558950,3,120
55075,Ti5Se4,mp-11765,2,9
55080,H12C4I1N1,mp-722329,4,36
186153,B2Pb6W1O12,mp-1198358,4,42
55101,Ho2Co17,mp-1023,2,38
55102,Dy1Mg1In1,mp-20573,3,9
55103,Ho1Mg1In1,mp-20538,3,9
55104,Tm1Mg1In1,mp-20979,3,9
186183,Pu1O2,mp-1959,2,3
55113,Na5Mo1N1O4,mp-554966,4,22
186194,Ta1B1,mp-1097,2,4
186200,Re2P1,mp-1637,2,12
186207,W2N3,mp-1079251,2,10
186209,W3N4,mp-8102,2,7
186211,Ba2Ce1Nb1O6,mp-1079632,4,10
186212,Ba2Ce1Ta1O6,mp-1078874,4,10
186253,Zr1Ti1As1,mp-30147,3,6
186256,Tm4B3C4,mp-1095577,3,11
186293,Y1Ni1Sn2,mp-21981,3,48
186294,Y2Ni2Sn1,mp-1068331,3,5
186296,Cs2Mo4O13,mp-1202511,3,38
55271,Ba1As1H3O5,mp-23806,4,80
55331,V2Pb4O9,mp-647385,3,120
186407,Hf1Ta1N1O3,mp-1018719,4,6
186410,Zr1Pd1,mp-13496,2,2
186413,Zr1Pd2,mp-1018102,2,3
186415,Zr3Pd4,mp-12712,2,14
186418,Ta1Ti2N3,mp-1019273,3,6
186419,Zr2Ta1N3,mp-1077140,3,6
186420,Hf2Ta1N3,mp-1018710,3,6
186421,Ta2Ti1N3,mp-1019270,3,6
186422,Zr1Ta2N3,mp-1071766,3,6
186423,Hf1Ta2N3,mp-1018718,3,6
55351,La1Si2Ru2,mp-5105,3,5
55353,Sm1Si2Ru2,mp-4072,3,5
186428,La2Mn1Ni1O6,mp-1188812,4,20
55357,Yb1Si2Ru2,mp-3415,3,5
55365,Cs3Ag2Sb3S8,mp-1198053,4,32
55366,Cs2Ag1Sb1S4,mp-510710,4,16
55368,Cs2Ag1As1S4,mp-561622,4,16
186440,Fe4Bi2O9,mp-504615,3,30
186466,P1Rh1O10,mp-1197344,3,48
186475,Sc1Al2,mp-813,2,6
186476,Y1Al2,mp-2322,2,6
55419,K5As3Pb3,mp-646920,3,44
186504,Ca1Fe1As1F1,mp-1080591,4,8
186509,Mg1Si1N2,mp-1017514,3,4
